Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15
2521000.2950000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521033.898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521067.783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521101.1130000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521134.7300000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521168.344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521202.9740000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521235.6580000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521269.149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521303.363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521336.519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521370.6550000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521404.4200000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521437.176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521471.725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521504.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521538.021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521572.627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521605.4020000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521638.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521673.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521706.036,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521739.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521773.843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521806.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521840.472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521874.214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521908.186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521941.304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2521974.902,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522009.526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522042.2600000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522075.7320000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522110.352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522142.944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522176.558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522210.798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522243.767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522277.367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522311.4359999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522344.576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522378.1750000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522411.808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522445.3880000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522479.273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522512.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522546.839,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522579.914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522613.705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522647.957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522680.639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522715.213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522748.462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522781.485,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522815.917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522848.837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522882.295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522916.7470000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522949.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2522983.1050000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523017.344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523050.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523083.921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523117.819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523152.057,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523184.745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523218.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523252.919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523285.667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523319.205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523353.716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523386.391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523420.006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523454.4930000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523487.2249999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523520.8270000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523554.9570000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523588.3800000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523621.646,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523655.253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523689.868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523722.6500000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523756.0870000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523790.517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523823.469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523857.539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523891.356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523924.0979999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523958.739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2523991.941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524024.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524059.3830000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524092.3230000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524125.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524160.2320000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524192.971,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524226.577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524260.884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524293.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524327.389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524361.387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524395.5020000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524428.2029999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524461.832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524496.285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524529.4220000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524562.6470000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524596.999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524629.859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524663.457,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524697.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524730.674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524764.301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524798.472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524831.898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524865.117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524898.711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524933.2410000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524965.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2524999.542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525034.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525066.855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525100.768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525134.8320000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525167.577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525202.205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525235.491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525268.3970000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525303.018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525335.7890000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525369.232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525403.761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525436.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525470.021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525504.3479999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525537.2569999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525570.851,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525604.802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525638.844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525671.6930000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525705.289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525739.646,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525772.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525806.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525840.7270000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525873.3200000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525906.931,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525941.407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2525974.145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526007.7369999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526041.767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526075.129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526108.574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526142.179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526176.7090000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526209.392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526243.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526277.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526310.424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526344.1470000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526378.344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526411.033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526445.4869999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526478.9650000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526511.861,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526546.478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526579.322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526612.671,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526647.308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526679.8750000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526713.486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526747.903,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526780.698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526814.3290000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526848.281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526882.259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526915.246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526948.7320000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2526983.2810000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527016.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527049.574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527084.205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527116.8780000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527150.4020000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527184.9080000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527217.603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527251.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527285.304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527318.616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527352.0200000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527385.654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527420.2490000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527452.868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527486.463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527521.088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527553.893,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527587.599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527621.6380000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527654.478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527689.034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527722.4260000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527755.307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527789.804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527823.044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527856.135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527890.664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527923.339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527956.973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2527991.462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528024.185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528057.781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528091.862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528125.5340000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528158.592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528192.224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528226.6560000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528259.5470000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528293.0470000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528327.561,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528360.384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528393.844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528428.3340000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528461.077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528494.675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528528.7800000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528562.1610000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528595.4930000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528629.2950000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528663.637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528696.3180000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528729.918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528764.546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528797.314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528831.104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528865.3720000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528897.949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528932.521,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528965.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2528998.793,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529033.307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529066.562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529099.6020000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529134.128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529166.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529200.426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529234.943,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529267.644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529301.2260000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529335.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529369.114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529402.067,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529435.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529470.026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529503.008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529536.472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529571.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529603.8109999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529637.3240000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529671.8510000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529704.5360000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529738.124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529772.2240000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529805.442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529838.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529872.7950000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529906.785,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529939.781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529973.367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530007.861,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530040.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530074.594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530108.6450000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530141.4250000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530176.011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530209.4809999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530242.244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530276.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530310.0239999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530343.049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530377.6240000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530410.262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530443.8880000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530478.446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530511.1070000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530544.705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530578.979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530612.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530645.513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530679.1410000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530713.572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530746.553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530779.9620000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530814.499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530847.3750000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530880.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530915.388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530947.994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2530981.594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531015.711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531048.801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531082.401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531116.1190000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531150.2100000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531183.238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531216.841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531251.291,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531284.1360000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531317.8699999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531352.2040000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531384.896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531419.316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531452.835,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531485.688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531520.156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531553.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531586.5300000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531621.132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531653.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531687.359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531721.858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531754.539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531788.151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531822.417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531855.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531888.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531922.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531957.0200000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2531990.1920000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532023.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532058.0330000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532090.8370000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532124.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532158.778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532191.4340000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532225.0480000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532259.243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532292.466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532325.872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532359.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532393.8910000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532426.707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532460.293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532494.744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532527.606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532561.336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532595.491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532628.323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532662.7800000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532696.2939999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532729.163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532763.6190000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532796.9430000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532829.986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532864.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532897.218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532930.789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2532965.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
