,Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Time Delta [ms],TTL Gap [s],Salae Miniscope Time (ms),Frame Number,Time Stamp (ms),Corresponding Miniscope Frame
37,76.428441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.62199999999882,0.03462199999999882,1243.476000000001,37,1240,37.0
38,76.463063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5769999999892,0.0325769999999892,1278.098,38,1275,38.0
39,76.49564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.61400000000003,0.03361400000000003,1310.6749999999893,39,1304,39.0
40,76.529254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.40900000001079,0.03440900000001079,1344.2889999999893,40,1342,40.0
41,76.563663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.80300000000125,0.03280300000000125,1378.6979999999999,41,1372,41.0
42,76.596466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61699999999246,0.03361699999999246,1411.501000000001,42,1406,42.0
43,76.630083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.176000000002205,0.034176000000002205,1445.1179999999936,43,1441,43.0
44,76.664259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4710000000058,0.0334710000000058,1479.2939999999958,44,1473,44.0
45,76.69773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.161999999990144,0.033161999999990144,1512.7650000000017,45,1508,45.0
46,76.730892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.608999999998446,0.033608999999998446,1545.926999999992,46,1541,46.0
47,76.764501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.4520000000017,0.034452000000001703,1579.5359999999903,47,1574,47.0
48,76.798953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.758000000001175,0.032758000000001175,1613.987999999992,48,1612,48.0
49,76.831711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.61900000000162,0.03361900000000162,1646.7459999999933,49,1641,49.0
50,76.86533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.456000000005815,0.034456000000005815,1680.3649999999948,50,1677,50.0
51,76.899786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.900999999995406,0.032900999999995406,1714.8210000000006,51,1710,51.0
52,76.932687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.745999999993614,0.033745999999993614,1747.7219999999961,52,1742,52.0
53,76.966433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.354000000007545,0.034354000000007545,1781.4679999999896,53,1778,53.0
54,77.000787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.568999999995185,0.032568999999995185,1815.8219999999972,54,1808,54.0
55,77.033356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.56800000000726,0.03456800000000726,1848.3909999999923,55,1843,55.0
56,77.067924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4620000000001,0.0334620000000001,1882.9589999999996,56,1879,56.0
57,77.101386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.792999999998074,0.032792999999998074,1916.4209999999998,57,1909,57.0
58,77.134179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.46199999999067,0.03446199999999067,1949.2139999999977,58,1944,58.0
59,77.168641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.25700000000609,0.03325700000000609,1983.6759999999886,59,1978,59.0
60,77.201898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.096999999997934,0.033096999999997934,2016.9329999999945,60,2012,60.0
61,77.234995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.55100000000755,0.03455100000000755,2050.0299999999925,61,2047,61.0
62,77.269546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.67599999999504,0.03267599999999504,2084.581,62,2078,62.0
63,77.302222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.60600000000602,0.03360600000000602,2117.256999999995,63,2113,63.0
64,77.335828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66299999999478,0.03466299999999478,2150.863000000001,64,2147,64.0
65,77.370491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.55299999999295,0.03255299999999295,2185.5259999999957,65,2179,65.0
66,77.403044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59700000000032,0.03359700000000032,2218.078999999989,66,2215,66.0
67,77.436641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.35699999999997,0.03435699999999997,2251.675999999989,67,2246,67.0
68,77.470998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27099999999916,0.03327099999999916,2286.032999999989,68,2280,68.0
69,77.504269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.190000000004716,0.033190000000004716,2319.3039999999883,69,2316,69.0
70,77.537459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.60800000000097,0.03360800000000097,2352.493999999993,70,2347,70.0
71,77.571067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.56099999999651,0.03456099999999651,2386.101999999994,71,2382,71.0
72,77.605628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.66299999999944,0.03266299999999944,2420.6629999999905,72,2413,72.0
73,77.638291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.60400000001107,0.03360400000001107,2453.32599999999,73,2447,73.0
74,77.671895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.507999999988215,0.034507999999988215,2486.930000000001,74,2485,74.0
